39877,-3323,-1663,-1660,-3323,-3323,-3323,-3323,-3323,-3323,-3323,-3323,-3323,-3323,-1663,-1660,39877
-5650,-5649,39877,-996,-332,-4653,39877,-5649,-4653,-996,-2656,-2661,-5649,-332,330,-5649,39877
-4430,39877,0,-4430,-4430,-4430,-4430,4428,39877,-4430,-4430,0,-4436,-4430,0,-4430,39877
-8861,39877,-8859,0,0,4428,39877,0,4429,-4434,39877,-2,-8861,0,-8859,-8861,39877
-39773,-14,39877,-14,0,-6,-14,-14,4,39863,39873,-6,-14,-2,-39877,-14,39872
16,-39743,-16,-14,-16,-39875,-4,-8,39877,2,39861,39873,-16,-16,-16,-8,39856
39877,-5908,39877,-5908,1472,-2954,39877,-5905,-1474,-4431,-4431,-2954,39877,0,-5908,-5908,39877
-5906,-5904,5904,-2,1462,-2953,-4444,-5898,-5906,4,-4427,-1475,39877,-2953,-8,-5906,39877
39877,-3988,39877,-7975,7971,-7971,-3979,-4,39877,39877,-2,-7975,39877,-3996,-7973,-3988,39877
2,2,39877,0,13276,-13290,0,0,-13290,-2,13288,-13290,2,-2,-13290,-2,39877
39877,-7972,7968,-7972,7944,-8,-7960,-28,4,-2,39877,-7952,39877,-12,-7970,-7972,39877
-39693,-48,39877,40,0,8,6,-4,-8,39877,39829,-48,8,-4,-39871,-8,39808
2,-8,39877,-2648,0,10630,-2655,-2657,10630,31893,39877,-10630,10,-2648,-39871,-2,18595
-6,-6,-6,39877,0,39847,0,2,-39817,-39875,-30,39871,0,-2,-6,0,39872
-8,-8,-8,-39741,-8,-39809,-2,-4,39877,68,39869,39875,8,-8,-8,-4,39732
-5694,5686,-5686,-5694,8,-22,-5694,-4,5624,-24,-5670,-2,-5694,8,-5690,-5696,39877
39877,-4984,-4984,-2,-4986,-4984,0,-4984,4980,4982,-4984,-4984,-4984,39877,-4984,0,39877
-9200,39877,-9200,0,0,3067,-9200,-2,3064,-3072,39877,3062,39877,-2,-9200,-9200,39877
-2,-13292,-9967,-6,39877,-6,0,39877,3305,3321,3321,-13278,-2,0,-3323,-13290,39877
39877,39877,7972,0,-7974,0,-7975,0,-7975,39877,-2,0,39877,-7975,-7975,-7974,39877
39866,39877,0,0,39877,0,-39872,39877,0,0,-2,39877,-2,0,-2,-39872,39877
12,-2,-39829,39875,2,-39865,0,-2,39865,39877,-12,39865,-2,2,-12,0,39848
-5697,-5697,39877,-5695,4,39877,-5685,-8,-5697,5689,0,-2,-5697,5685,-5697,-5698,39877
39877,-4979,4979,-4983,-4,-4983,-4979,-4983,-4983,4971,-10,-2,-4983,4,-4987,-4983,39877
39877,39853,24,39873,4,-39735,-4,-2,24,-24,-39877,-24,4,4,-22,-4,39816
-4,-2,-4,-39801,4,-39839,-4,-4,39877,38,39873,39875,-4,-4,-4,-2,39796
39877,0,-13288,39877,-2,-13268,0,-2,-10,13278,-13288,-20,2,2,-13286,0,39877
39877,9961,-9963,0,9941,-6,-9967,0,-4,6,-9967,-2,39877,6,-9967,-9967,39877
10,-4,4,-39877,39819,39877,-39819,39873,-10,39877,-2,0,10,39867,-10,-6,39852
39877,9962,9964,-4,-9966,-9966,0,-4,39877,39877,-2,-9966,39877,39877,-9966,-9968,39877
4,-2,-13274,-22,4,-13254,-4,-20,39877,-13276,13272,-22,4,13190,-13276,-2,39877
-4988,-2493,2493,-9967,-4986,-4980,0,4982,4982,-9965,-4984,39877,7467,2,-4986,-2491,39877
-4432,39877,39875,-4427,-4431,-4431,-4431,39875,4427,-4431,-4431,0,4427,4430,-4431,-39875,35444
4,-4,4,-39877,0,39877,0,-4,-39847,39877,-2,39877,4,4,-2,-4,39860
12,-2,-12,-6,-39777,-39871,-12,-2,39877,6,39865,39875,12,12,-12,-10,39828
